Financ,Procedim,Descrição,Fisico,Medio/Unit,Orçamentario,% Incremento,Valor Increm,Total Orçado,Apuração,Competência,Num_CNES,Nome_estabelecimento
MAC,020401005,RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,5,"8,38","41,90","0,00","0,00","41,90",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020401006,RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),75,"6,88","516,00","0,00","0,00","516,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020401008,RADIOGRAFIA DE CRANIO (PA + LATERAL),50,"7,52","376,00","0,00","0,00","376,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020401010,RADIOGRAFIA DE MASTOIDE / ROCHEDOS (BILATERAL),4,"9,03","36,12","0,00","0,00","36,12",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020401011,RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),1,"7,20","7,20","0,00","0,00","7,20",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020401012,RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),1,"8,38","8,38","0,00","0,00","8,38",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020401014,RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),83,"7,32","607,56","0,00","0,00","607,56",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020401015,RADIOGRAFIA DE SELA TURSICA (PA + LATERAL + BRETTON),1,"7,20","7,20","0,00","0,00","7,20",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020402003,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQ,1,"8,33","8,33","0,00","0,00","8,33",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020402004,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXA,150,"8,19","1.228,50","0,00","0,00","1.228,50",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020402005,RADIOGRAFIA DE COLUNA CERVICAL FUNCIONAL / DINAMICA,200,"10,29","2.058,00","0,00","0,00","2.058,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020402006,RADIOGRAFIA DE COLUNA LOMBO-SACRA,750,"10,96","8.220,00","0,00","0,00","8.220,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),400,"9,16","3.664,00","0,00","0,00","3.664,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020402010,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,200,"9,73","1.946,00","0,00","0,00","1.946,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020402012,RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,380,"7,80","2.964,00","0,00","0,00","2.964,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020403007,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),11,"8,37","92,07","0,00","0,00","92,07",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020403008,RADIOGRAFIA DE ESOFAGO,1,"19,24","19,24","0,00","0,00","19,24",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020403009,RADIOGRAFIA DE ESTERNO,1,"7,98","7,98","0,00","0,00","7,98",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404001,RADIOGRAFIA DE ANTEBRACO,20,"6,42","128,40","0,00","0,00","128,40",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404002,RADIOGRAFIA DE ARTICULACAO ACROMIO-CLAVICULAR,1,"7,40","7,40","0,00","0,00","7,40",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404003,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,7,"7,40","51,80","0,00","0,00","51,80",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404004,RADIOGRAFIA DE ARTICULACAO ESTERNO-CLAVICULAR,1,"7,40","7,40","0,00","0,00","7,40",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404005,RADIOGRAFIA DE BRACO,11,"7,77","85,47","0,00","0,00","85,47",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404006,RADIOGRAFIA DE CLAVICULA,1,"7,40","7,40","0,00","0,00","7,40",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404007,RADIOGRAFIA DE COTOVELO,17,"5,90","100,30","0,00","0,00","100,30",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404009,RADIOGRAFIA DE MAO,70,"6,30","441,00","0,00","0,00","441,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404010,RADIOGRAFIA DE MAO E PUNHO (P/ DETERMINACAO DE IDADE OSSE,1,"6,00","6,00","0,00","0,00","6,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404011,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),63,"7,98","502,74","0,00","0,00","502,74",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020404012,RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),65,"6,91","449,15","0,00","0,00","449,15",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020405001,CLISTER OPACO C/ DUPLO CONTRASTE,1,"47,76","47,76","0,00","0,00","47,76",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020405012,RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),1,"15,30","15,30","0,00","0,00","15,30",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020405013,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),13,"7,17","93,21","0,00","0,00","93,21",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020405014,RADIOGRAFIA DE ESTOMAGO E DUODENO,1,"35,22","35,22","0,00","0,00","35,22",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020405015,RADIOGRAFIA DE INTESTINO DELGADO (TRANSITO),1,"47,59","47,59","0,00","0,00","47,59",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020405017,URETROCISTOGRAFIA,6,"52,11","312,66","0,00","0,00","312,66",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020405018,UROGRAFIA VENOSA,28,"57,40","1.607,20","0,00","0,00","1.607,20",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406003,ESCANOMETRIA,30,"7,77","233,10","0,00","0,00","233,10",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406006,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,28,"7,77","217,56","0,00","0,00","217,56",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406007,RADIOGRAFIA DE ARTICULACAO SACRO-ILIACA,2,"7,77","15,54","0,00","0,00","15,54",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406008,RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,62,"6,50","403,00","0,00","0,00","403,00",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406009,RADIOGRAFIA DE BACIA,34,"7,77","264,18","0,00","0,00","264,18",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406010,RADIOGRAFIA DE CALCANEO,27,"6,50","175,50","0,00","0,00","175,50",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406011,RADIOGRAFIA DE COXA,26,"8,94","232,44","0,00","0,00","232,44",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406012,RADIOGRAFIA DE JOELHO (AP + LATERAL),233,"6,78","1.579,74","0,00","0,00","1.579,74",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406013,RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),1,"7,16","7,16","0,00","0,00","7,16",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406015,RADIOGRAFIA DE PE / DEDOS DO PE,145,"6,78","983,10","0,00","0,00","983,10",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406016,RADIOGRAFIA DE PERNA,34,"8,94","303,96","0,00","0,00","303,96",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020406017,RADIOGRAFIA PANORAMICA DE MEMBROS INFERIORES,2,"9,29","18,58","0,00","0,00","18,58",Proced.,202506,2332647,J M DIREITO ALVARES
MAC,020101054,BIOPSIA PERCUTANEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZA,20,"97,00","1.940,00","0,00","0,00","1.940,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020101058,PUNCAO ASPIRATIVA DE MAMA POR AGULHA FINA,25,"66,48","1.662,00","0,00","0,00","1.662,00",Proced.,202506,2332671,HOSPITAL D LUIZ I
FAEC,020101060,PUNCAO DE MAMA POR AGULHA GROSSA,9,"140,00","1.260,00","0,00","0,00","1.260,00",Proced.,202506,2332671,HOSPITAL D LUIZ I
FAEC,020101066,BIOPSIA DO COLO UTERINO,9,"18,33","164,97","0,00","0,00","164,97",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020201012,DOSAGEM DE ACIDO URICO,10,"1,85","18,50","0,00","0,00","18,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201018,DOSAGEM DE AMILASE,2,"2,25","4,50","0,00","0,00","4,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201020,DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,2,"2,01","4,02","0,00","0,00","4,02",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201021,DOSAGEM DE CALCIO,200,"1,85","370,00","0,00","0,00","370,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201022,DOSAGEM DE CALCIO IONIZAVEL,25,"3,51","87,75","0,00","0,00","87,75",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201029,DOSAGEM DE COLESTEROL TOTAL,35,"1,85","64,75","0,00","0,00","64,75",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201031,DOSAGEM DE CREATININA,200,"1,85","370,00","0,00","0,00","370,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201032,DOSAGEM DE CREATINOFOSFOQUINASE (CPK),100,"3,68","368,00","0,00","0,00","368,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201033,DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,20,"4,12","82,40","0,00","0,00","82,40",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201036,DOSAGEM DE DESIDROGENASE LATICA,20,"3,68","73,60","0,00","0,00","73,60",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201038,DOSAGEM DE FERRITINA,70,"15,59","1.091,30","0,00","0,00","1.091,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201039,DOSAGEM DE FERRO SERICO,70,"3,51","245,70","0,00","0,00","245,70",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201042,DOSAGEM DE FOSFATASE ALCALINA,70,"2,01","140,70","0,00","0,00","140,70",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201043,DOSAGEM DE FOSFORO,200,"1,85","370,00","0,00","0,00","370,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201047,DOSAGEM DE GLICOSE,200,"1,85","370,00","0,00","0,00","370,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201050,DOSAGEM DE HEMOGLOBINA GLICOSILADA,5,"7,86","39,30","0,00","0,00","39,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201055,DOSAGEM DE LIPASE,2,"2,25","4,50","0,00","0,00","4,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201057,DOSAGEM DE MUCO-PROTEINAS,4,"2,01","8,04","0,00","0,00","8,04",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201060,DOSAGEM DE POTASSIO,150,"1,85","277,50","0,00","0,00","277,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201062,DOSAGEM DE PROTEINAS TOTAIS E FRACOES,50,"1,85","92,50","0,00","0,00","92,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201063,DOSAGEM DE SODIO,120,"1,85","222,00","0,00","0,00","222,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201064,DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),10,"2,01","20,10","0,00","0,00","20,10",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201065,DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),250,"2,01","502,50","0,00","0,00","502,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201066,DOSAGEM DE TRANSFERRINA,230,"4,12","947,60","0,00","0,00","947,60",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201067,DOSAGEM DE TRIGLICERIDEOS,35,"3,51","122,85","0,00","0,00","122,85",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201069,DOSAGEM DE UREIA,300,"1,85","555,00","0,00","0,00","555,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201073,GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFIC,2,"15,65","31,30","0,00","0,00","31,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020201076,DOSAGEM DE 25 HIDROXIVITAMINA D,80,"15,24","1.219,20","0,00","0,00","1.219,20",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020201079,DOSAGEM DE PEPTiDEOS NATRIURETICOS TIPO B (BNP E NT-PROBN,34,"27,00","918,00","0,00","0,00","918,00",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020202002,CONTAGEM DE PLAQUETAS,10,"2,73","27,30","0,00","0,00","27,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202007,DETERMINACAO DE TEMPO DE COAGULACAO,10,"2,73","27,30","0,00","0,00","27,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202009,DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,10,"2,73","27,30","0,00","0,00","27,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202013,DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (,10,"5,77","57,70","0,00","0,00","57,70",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202014,DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),10,"2,73","27,30","0,00","0,00","27,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202015,DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),5,"2,73","13,65","0,00","0,00","13,65",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202036,"ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",5,"2,73","13,65","0,00","0,00","13,65",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202038,HEMOGRAMA COMPLETO,250,"4,11","1.027,50","0,00","0,00","1.027,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202049,PROVA DE RETRACAO DO COAGULO,10,"2,73","27,30","0,00","0,00","27,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020202050,PROVA DO LACO,10,"2,73","27,30","0,00","0,00","27,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203007,DETERMINACAO DE FATOR REUMATOIDE,4,"2,83","11,32","0,00","0,00","11,32",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203020,DOSAGEM DE PROTEINA C REATIVA,5,"2,83","14,15","0,00","0,00","14,15",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203030,PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),30,"10,00","300,00","0,00","0,00","300,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203031,PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,10,"18,55","185,50","0,00","0,00","185,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203047,PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),5,"2,83","14,15","0,00","0,00","14,15",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203063,PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO V,120,"18,55","2.226,00","0,00","0,00","2.226,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203064,PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPA,10,"18,55","185,50","0,00","0,00","185,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203067,PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI,200,"18,55","3.710,00","0,00","0,00","3.710,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203074,PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,10,"11,00","110,00","0,00","0,00","110,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203076,PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,10,"16,97","169,70","0,00","0,00","169,70",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203077,PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,10,"9,25","92,50","0,00","0,00","92,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203078,PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL,80,"18,55","1.484,00","0,00","0,00","1.484,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203083,PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,10,"17,16","171,60","0,00","0,00","171,60",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203085,PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,10,"11,61","116,10","0,00","0,00","116,10",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203087,PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,10,"18,55","185,50","0,00","0,00","185,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203088,PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,10,"9,25","92,50","0,00","0,00","92,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203089,PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIR,89,"18,55","1.650,95","0,00","0,00","1.650,95",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203094,PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,10,"17,16","171,60","0,00","0,00","171,60",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203097,PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B,200,"18,55","3.710,00","0,00","0,00","3.710,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020203111,TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,10,"2,83","28,30","0,00","0,00","28,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020205001,"ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA U",6,"3,70","22,20","0,00","0,00","22,20",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020206027,DOSAGEM DE PARATORMONIO,268,"43,13","11.558,84","0,00","0,00","11.558,84",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020207008,DOSAGEM DE ALUMINIO,90,"27,50","2.475,00","0,00","0,00","2.475,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020208002,ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,50,"13,33","666,50","0,00","0,00","666,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020208008,CULTURA DE BACTERIAS P/ IDENTIFICACAO,3,"5,62","16,86","0,00","0,00","16,86",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020208015,HEMOCULTURA,200,"11,49","2.298,00","0,00","0,00","2.298,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020208016,IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,10,"5,63","56,30","0,00","0,00","56,30",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020212002,DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,11,"1,37","15,07","0,00","0,00","15,07",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020212008,PESQUISA DE FATOR RH (INCLUI D FRACO),11,"1,37","15,07","0,00","0,00","15,07",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020301004,EXAME CITOPATOLOGICO DE MAMA,25,"35,34","883,50","0,00","0,00","883,50",Proced.,202506,2332671,HOSPITAL D LUIZ I
FAEC,020302002,EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - PECA CIRURGICA,14,"61,77","864,78","0,00","0,00","864,78",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020302003,EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR,200,"40,78","8.156,00","0,00","0,00","8.156,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020302003,EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR,25,"40,78","1.019,50","0,00","0,00","1.019,50",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020302006,EXAME ANATOMOPATOLOGICO DE MAMA - BIOPSIA,300,"45,83","13.749,00","0,00","0,00","13.749,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020302006,EXAME ANATOMOPATOLOGICO DE MAMA - BIOPSIA,9,"45,83","412,47","0,00","0,00","412,47",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020302008,EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - BIOPSIA,300,"40,78","12.234,00","0,00","0,00","12.234,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020302008,EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - BIOPSIA,9,"40,78","367,02","0,00","0,00","367,02",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020401007,RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLiQUA / BRETTON +,100,"9,15","915,00","0,00","0,00","915,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020401008,RADIOGRAFIA DE CRANIO (PA + LATERAL),24,"7,52","180,48","0,00","0,00","180,48",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020401014,RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),50,"7,32","366,00","0,00","0,00","366,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020401017,RADIOGRAFIA PANORAMICA,26,"9,03","234,78","0,00","0,00","234,78",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020402003,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQ,50,"8,33","416,50","0,00","0,00","416,50",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020402003,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQ,42,"8,33","349,86","0,00","0,00","349,86",Proced.,202506,2332671,HOSPITAL D LUIZ I
FAEC,020402004,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXA,42,"8,19","343,98","0,00","0,00","343,98",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020402006,RADIOGRAFIA DE COLUNA LOMBO-SACRA,150,"10,96","1.644,00","0,00","0,00","1.644,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020402007,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),124,"14,90","1.847,60","0,00","0,00","1.847,60",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020402007,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),42,"14,90","625,80","0,00","0,00","625,80",Proced.,202506,2332671,HOSPITAL D LUIZ I
FAEC,020402008,RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,42,"16,88","708,96","0,00","0,00","708,96",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),50,"9,16","458,00","0,00","0,00","458,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),42,"9,16","384,72","0,00","0,00","384,72",Proced.,202506,2332671,HOSPITAL D LUIZ I
FAEC,020402010,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,42,"9,73","408,66","0,00","0,00","408,66",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020402012,RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,88,"7,80","686,40","0,00","0,00","686,40",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020402013,RADIOGRAFIA PANORAMICA DE COLUNA TOTAL- TELESPONDILOGRAFI,42,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,2332671,HOSPITAL D LUIZ I
FAEC,020403003,MAMOGRAFIA,34,"22,50","765,00","0,00","0,00","765,00",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020403005,RADIOGRAFIA DE CORACAO E VASOS DA BASE (PA + LATERAL + OB,164,"14,32","2.348,48","0,00","0,00","2.348,48",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020403013,RADIOGRAFIA DE TORAX (PA + INSPIRACAO + EXPIRACAO + LATER,92,"14,32","1.317,44","0,00","0,00","1.317,44",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020403014,RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),104,"12,02","1.250,08","0,00","0,00","1.250,08",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020403015,RADIOGRAFIA DE TORAX (PA E PERFIL),400,"9,50","3.800,00","0,00","0,00","3.800,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
FAEC,020403015,RADIOGRAFIA DE TORAX (PA E PERFIL),34,"9,50","323,00","0,00","0,00","323,00",Proced.,202506,2332671,HOSPITAL D LUIZ I
MAC,020403017,RADIOGRAFIA DE TORAX (PA),400,"6,88","2.752,00","0,00","0,00","2.752,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020403018,MAMOGRAFIA BILATERAL PARA RASTREAMENTO,500,"45,00","22.500,00","0,00","0,00","22.500,00",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
MAC,020404001,RADIOGRAFIA DE ANTEBRACO,10,"6,42","64,20","0,00","0,00","64,20",Sub-Grupo,202506,2332671,HOSPITAL D LUIZ I
